City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
307,woolgoolga,-30.1106,153.2007,14.930000000000007,83,73,2.33,AU,1693766230
308,kale,50.9581,1.8521,20.0,84,100,5.49,FR,1693766231
309,murray bridge,-35.1167,139.2667,16.180000000000007,71,100,6.82,AU,1693766231
310,igarka,67.4667,86.5833,3.910000000000025,74,21,6.04,RU,1693766231
311,crane,31.3974,-102.3501,35.160000000000025,17,0,4.61,US,1693766231
312,puerto san jose,13.9256,-90.8244,31.02000000000004,60,77,3.14,GT,1693766231
313,bethanie,-26.4833,17.15,14.970000000000027,13,0,2.53,NA,1693766232
314,penzance,50.1186,-5.5371,21.379999999999995,89,9,5.34,GB,1693766232
315,tierra buena,39.1488,-121.6669,23.210000000000036,57,75,5.66,US,1693766232
316,ballina,-28.8667,153.5667,15.990000000000009,90,71,1.06,AU,1693766232
317,susuman,62.7833,148.1667,-1.5399999999999636,85,100,0.58,RU,1693766233
318,la rinconada,37.4873,-5.9826,22.100000000000023,78,40,2.06,ES,1693766233
319,selkirk,50.1436,-96.8845,30.05000000000001,22,0,1.86,CA,1693766233
320,maracas,-13.4411,-40.4308,26.33000000000004,43,37,4.11,BR,1693766233
321,erenhot,43.6475,111.9767,20.360000000000014,53,98,6.75,CN,1693766234
322,ain bessem,36.2933,3.6732,31.110000000000014,32,100,13.33,DZ,1693766234
323,weno,7.4515,151.8468,26.970000000000027,89,75,1.54,FM,1693766234
324,ankazoabo,-22.2833,44.5167,21.55000000000001,29,5,2.82,MG,1693766234
325,laascaanood,8.4774,47.3597,29.600000000000023,35,5,8.94,SO,1693766234
326,tashla,51.7716,52.7427,14.950000000000045,59,0,2.87,RU,1693766235
327,mahdia,35.5047,11.0622,27.970000000000027,66,100,4.89,TN,1693766235
328,cidreira,-30.1811,-50.2056,18.689999999999998,95,100,0.8,BR,1693766235
